mutant_id,fraction_disordered,has_clash,iptm,ptm,ranking_score,pLDDT,ipLDDT,binding_score
mutant_35943,0.08,0.0,0.67,0.7,0.71,91.03065830721005,90.52514285714285,6.0
mutant_35944,0.07,0.0,0.6,0.65,0.65,89.95868338558002,87.7814090909091,6.0
mutant_35945,0.07,0.0,0.55,0.62,0.6,89.97198537095085,87.67027027027027,6.0
mutant_35946,0.08,0.0,0.7,0.72,0.74,91.29773249738766,90.80404761904762,6.0
mutant_35947,0.07,0.0,0.7,0.73,0.74,91.76634273772203,91.12495327102803,6.0
mutant_35948,0.08,0.0,0.69,0.72,0.73,91.19993730407522,90.5783653846154,6.0
mutant_35949,0.08,0.0,0.68,0.72,0.73,90.92304075235118,90.20922705314008,6.0
mutant_3595,0.07,0.0,0.45,0.55,0.5,89.04932079414834,86.46004672897196,6.0
mutant_35950,0.07,0.0,0.71,0.74,0.75,91.57827586206893,90.89479069767441,6.0
mutant_35951,0.07,0.0,0.71,0.74,0.75,91.93033437826527,91.39013953488373,6.0
mutant_35952,0.08,0.0,0.66,0.71,0.71,90.2435841170324,89.29450236966824,6.0
mutant_35953,0.08,0.0,0.5,0.59,0.56,89.2972413793103,87.09721698113208,6.0
mutant_35954,0.07,0.0,0.67,0.71,0.71,90.42043887147325,88.76225806451615,6.0
mutant_35955,0.08,0.0,0.67,0.7,0.71,91.01259143155694,90.44277511961722,6.0
mutant_35956,0.08,0.0,0.73,0.75,0.77,91.00645768025079,90.2012093023256,6.0
mutant_35957,0.08,0.0,0.68,0.71,0.72,91.34798328108674,90.46625592417062,6.0
mutant_35958,0.07,0.0,0.62,0.67,0.67,90.39239289446195,88.7653424657534,6.0
mutant_35959,0.08,0.0,0.61,0.68,0.67,90.03773249738765,88.12867924528301,6.0
mutant_3596,0.08,0.0,0.43,0.54,0.49,89.01169278996873,86.09228971962617,6.0
mutant_35960,0.07,0.0,0.67,0.71,0.72,91.15316614420074,89.73445454545455,6.0
mutant_35961,0.08,0.0,0.69,0.71,0.73,91.435329153605,91.07361904761905,6.0
mutant_35962,0.08,0.0,0.65,0.69,0.7,91.12845350052243,90.58261904761905,6.0
mutant_35963,0.08,0.0,0.73,0.75,0.77,90.93335423197502,89.40873831775701,6.0
mutant_35964,0.07,0.0,0.72,0.74,0.76,90.84019853709489,89.25195454545455,6.0
mutant_35965,0.07,0.0,0.72,0.74,0.76,91.37847439916403,90.25909090909092,6.0
mutant_35966,0.08,0.0,0.72,0.74,0.76,90.68004179728318,88.91097222222223,6.0
mutant_35967,0.07,0.0,0.57,0.64,0.62,89.73652037617562,86.93281105990782,6.0
mutant_35968,0.07,0.0,0.72,0.74,0.76,91.40733542319755,90.27813636363638,6.0
mutant_35969,0.08,0.0,0.71,0.73,0.75,91.34140020898631,90.98971563981044,6.0
mutant_3597,0.07,0.0,0.7,0.73,0.74,91.05306165099262,89.36611111111112,6.479435043006429
mutant_35970,0.08,0.0,0.74,0.76,0.79,91.0588192267502,89.76194312796208,6.0
mutant_35971,0.08,0.0,0.67,0.71,0.72,91.30582027168235,91.02344497607656,6.0
mutant_35972,0.07,0.0,0.74,0.75,0.78,90.90039707419011,89.25894977168949,6.0
mutant_35973,0.08,0.0,0.66,0.7,0.71,91.22031347962388,90.64851162790698,6.0
mutant_35974,0.08,0.0,0.62,0.67,0.67,90.93598746081507,90.23471428571429,6.0
mutant_35975,0.07,0.0,0.7,0.73,0.74,91.44868338557994,90.65412037037038,6.0
mutant_35976,0.08,0.0,0.69,0.71,0.73,91.42502612330203,91.20354066985647,6.0
mutant_35977,0.08,0.0,0.64,0.69,0.69,90.19154649947755,88.34771428571428,6.0
mutant_35978,0.07,0.0,0.69,0.73,0.74,91.40705329153614,90.53866359447004,6.0
mutant_35979,0.08,0.0,0.65,0.7,0.7,90.71055381400211,89.48127853881279,6.0
mutant_3598,0.08,0.0,0.77,0.78,0.81,91.62742946708447,90.77598173515983,6.0
mutant_35980,0.08,0.0,0.61,0.67,0.66,89.88693834900721,87.80929577464788,6.0
mutant_35981,0.08,0.0,0.68,0.71,0.73,90.78224660397092,89.96785388127853,6.0
mutant_35982,0.07,0.0,0.67,0.71,0.71,90.97663531870423,89.4393607305936,6.0
mutant_35983,0.08,0.0,0.74,0.75,0.78,91.1485161964472,90.02547619047618,6.0
mutant_35984,0.07,0.0,0.68,0.71,0.72,91.21648902821318,89.88244343891402,6.0
mutant_35985,0.08,0.0,0.73,0.75,0.77,90.93471264367825,89.85873239436619,6.0
mutant_35986,0.08,0.0,0.73,0.74,0.77,90.95236154649933,89.86933333333332,6.0
mutant_35987,0.08,0.0,0.73,0.74,0.77,91.37818181818182,90.39261904761904,6.0
mutant_35988,0.08,0.0,0.71,0.73,0.75,91.44859979101359,90.59813084112149,6.0
mutant_35989,0.08,0.0,0.59,0.66,0.64,89.88071055381398,87.95777251184832,6.0
mutant_3599,0.07,0.0,0.52,0.6,0.58,89.12100313479635,86.49748898678415,6.0
mutant_35990,0.08,0.0,0.58,0.65,0.63,89.90455590386611,87.9549765258216,6.0
mutant_35991,0.08,0.0,0.73,0.74,0.77,91.02535005224657,90.21542452830188,6.0
mutant_35992,0.07,0.0,0.48,0.56,0.53,89.67250783699055,87.21165137614679,6.0
mutant_35993,0.08,0.0,0.62,0.67,0.67,91.08901776384538,90.21743961352658,6.0
mutant_35994,0.08,0.0,0.5,0.58,0.55,90.21436781609195,88.88755980861244,6.0
mutant_35995,0.08,0.0,0.54,0.6,0.59,90.31210031347962,88.92590476190477,6.0
mutant_35996,0.08,0.0,0.68,0.71,0.72,91.36870428422151,90.74676328502416,6.0
mutant_35997,0.07,0.0,0.43,0.54,0.49,89.4053709508883,86.22729357798167,6.0
mutant_35998,0.08,0.0,0.51,0.59,0.57,90.25800417972826,88.90537735849055,6.0
mutant_35999,0.07,0.0,0.71,0.74,0.75,91.42430512016729,90.22732394366196,6.0
mutant_3600,0.08,0.0,0.45,0.57,0.51,88.85553814002084,86.37382352941177,6.0
mutant_36000,0.08,0.0,0.66,0.7,0.71,91.2447544409613,90.1066504854369,6.0
mutant_36001,0.07,0.0,0.42,0.53,0.48,89.56120167189127,86.97036363636363,6.0
mutant_36002,0.08,0.0,0.46,0.55,0.51,89.53355276907001,86.9961111111111,6.0
mutant_36003,0.08,0.0,0.42,0.52,0.48,89.12808777429477,86.2116894977169,6.0
mutant_36004,0.07,0.0,0.41,0.52,0.47,89.3848484848483,87.10097674418604,6.0
mutant_36005,0.07,0.0,0.41,0.52,0.47,89.5110553814001,87.13009216589863,6.0
mutant_36006,0.08,0.0,0.49,0.57,0.55,90.18887147335411,88.70364928909952,6.0
mutant_36007,0.08,0.0,0.62,0.68,0.67,90.4456217345873,89.49456730769231,6.0
mutant_36008,0.07,0.0,0.72,0.75,0.77,92.11336468129568,91.57459330143539,6.0
mutant_36009,0.07,0.0,0.48,0.57,0.54,89.2630721003134,87.1042924528302,6.0
mutant_3601,0.08,0.0,0.41,0.52,0.47,88.4847439916404,84.89955156950674,6.0
mutant_36010,0.08,0.0,0.46,0.55,0.52,89.07484848484863,86.31181395348835,6.0
mutant_36011,0.07,0.0,0.48,0.57,0.54,89.32070010449321,86.89183962264151,6.0
mutant_36012,0.07,0.0,0.71,0.74,0.76,90.63050156739808,89.6778640776699,7.062190533876167
mutant_36013,0.07,0.0,0.72,0.74,0.76,91.69300940438863,90.95578703703706,6.0
mutant_36014,0.07,0.0,0.73,0.75,0.77,91.94851619644703,91.21935185185184,6.0
mutant_36015,0.07,0.0,0.48,0.57,0.53,89.18197492163007,86.22637209302324,6.0
mutant_36016,0.07,0.0,0.74,0.76,0.78,91.96461859979102,91.26680555555555,6.0
mutant_36017,0.08,0.0,0.51,0.6,0.56,89.23070010449322,86.87023474178405,6.0
mutant_36018,0.08,0.0,0.53,0.62,0.59,90.18528735632191,88.91331730769231,6.0
mutant_36019,0.08,0.0,0.57,0.64,0.62,90.35375130616518,89.29875,6.0
mutant_3602,0.08,0.0,0.78,0.78,0.82,91.89474399164054,91.54962085308057,6.0
mutant_36020,0.08,0.0,0.61,0.66,0.66,90.758171368861,89.96893719806764,6.0
mutant_36021,0.07,0.0,0.71,0.74,0.76,91.97218390804575,91.20812500000001,6.0
mutant_36022,0.07,0.0,0.72,0.74,0.76,92.01473354231968,91.14661904761905,6.0
mutant_36023,0.07,0.0,0.71,0.74,0.76,91.72416927899678,90.78381395348838,6.0
mutant_36024,0.07,0.0,0.72,0.74,0.76,92.0465621734587,91.19890476190474,6.0
mutant_36025,0.07,0.0,0.6,0.66,0.65,90.95445141065846,89.7837037037037,6.0
mutant_36026,0.08,0.0,0.72,0.74,0.76,91.93257053291542,92.1801,6.0
mutant_36027,0.08,0.0,0.7,0.73,0.75,91.21321839080454,90.29104265402843,6.0
mutant_36028,0.08,0.0,0.72,0.74,0.76,91.9326541274818,92.02502487562188,6.0
mutant_36029,0.07,0.0,0.7,0.73,0.75,91.51858934169289,90.46578947368423,6.0
mutant_3603,0.07,0.0,0.45,0.56,0.51,89.38700104493203,86.71045454545452,6.0
mutant_36030,0.08,0.0,0.54,0.61,0.59,89.55170323928945,88.64148325358852,6.0
mutant_36031,0.08,0.0,0.54,0.62,0.6,89.56041797283179,87.42464788732397,6.0
mutant_36032,0.08,0.0,0.68,0.71,0.72,90.8716927899687,89.93861111111111,6.0
mutant_36033,0.08,0.0,0.65,0.69,0.69,90.72862068965502,89.62661971830987,6.0
mutant_36034,0.07,0.0,0.69,0.73,0.74,91.03928944618607,89.95267281105988,6.0
mutant_36035,0.08,0.0,0.58,0.66,0.64,90.01703239289449,88.39415887850468,6.0
mutant_36036,0.08,0.0,0.55,0.63,0.6,89.59735632183929,87.62691588785044,6.0
mutant_36037,0.08,0.0,0.63,0.68,0.68,90.64805642633223,89.69880382775119,6.0
mutant_36038,0.08,0.0,0.47,0.56,0.52,89.67836990595622,88.11196172248805,6.0
mutant_36039,0.07,0.0,0.45,0.55,0.5,89.02344827586202,85.842534562212,6.0
mutant_3604,0.08,0.0,0.78,0.78,0.82,91.92764890282139,92.10216346153847,6.0
mutant_36040,0.07,0.0,0.5,0.58,0.55,89.38943573667711,86.76523584905662,6.0
mutant_36041,0.08,0.0,0.55,0.63,0.6,89.6115151515151,87.55197183098592,6.0
mutant_36042,0.08,0.0,0.5,0.59,0.56,89.3793312434693,87.27334905660378,6.0
mutant_36043,0.07,0.0,0.7,0.74,0.75,91.00948798328125,89.62625592417061,6.0
mutant_36044,0.07,0.0,0.58,0.64,0.63,89.98612330198529,87.7110502283105,6.0
mutant_36045,0.07,0.0,0.55,0.62,0.6,90.0430825496343,87.72299999999998,6.0
mutant_36046,0.07,0.0,0.6,0.66,0.65,90.2134691745036,88.02590909090908,6.0
mutant_36047,0.07,0.0,0.69,0.73,0.73,91.24655172413776,90.12216589861752,6.0
mutant_36048,0.08,0.0,0.54,0.61,0.59,89.81800417972832,87.80042056074767,6.0
mutant_36049,0.07,0.0,0.5,0.58,0.55,89.96089864158807,87.68894977168951,6.0
mutant_3605,0.08,0.0,0.68,0.71,0.73,90.42442006269602,89.19925581395349,6.0
mutant_36050,0.07,0.0,0.52,0.59,0.57,90.15858934169279,88.13760368663594,6.0
mutant_36051,0.07,0.0,0.52,0.6,0.57,89.84690700104481,87.455,6.0
mutant_36052,0.07,0.0,0.56,0.62,0.61,90.0247335423198,87.63814479638009,6.0
mutant_36053,0.08,0.0,0.69,0.72,0.73,91.27702194357369,90.36440191387558,6.0
mutant_36054,0.07,0.0,0.51,0.59,0.56,89.1745036572624,86.594,6.0
mutant_36055,0.07,0.0,0.59,0.65,0.64,90.41407523510978,88.28286995515694,6.0
mutant_36056,0.08,0.0,0.55,0.61,0.6,89.64852664576807,88.13677725118484,6.0
mutant_36057,0.08,0.0,0.72,0.74,0.76,91.40918495297814,91.20274881516588,6.0
mutant_36058,0.07,0.0,0.51,0.59,0.56,89.92682340647845,87.53068181818182,6.0
mutant_36059,0.07,0.0,0.51,0.58,0.56,89.81618599791003,87.45666666666668,6.0
mutant_3606,0.08,0.0,0.78,0.78,0.82,91.78973876698021,91.20165876777251,6.0
mutant_36060,0.08,0.0,0.49,0.58,0.55,89.93320794148383,88.14319047619047,6.0
mutant_36061,0.07,0.0,0.53,0.6,0.58,89.96722048066883,87.64468181818182,6.0
mutant_36062,0.07,0.0,0.55,0.62,0.6,88.74765935214221,86.44600000000001,6.0
mutant_36063,0.08,0.0,0.6,0.66,0.65,89.92718913270632,88.21298076923078,6.0
mutant_36064,0.07,0.0,0.58,0.64,0.63,90.47818181818178,88.56898617511521,6.0
mutant_36065,0.08,0.0,0.67,0.7,0.71,91.11710553814001,90.53199052132702,6.0
mutant_36066,0.07,0.0,0.72,0.74,0.76,91.50735632183917,90.41392694063927,6.0
mutant_36067,0.07,0.0,0.71,0.74,0.75,91.7510867293626,90.93472477064219,6.0
mutant_36068,0.07,0.0,0.69,0.73,0.74,91.13709508881917,90.4374647887324,6.0
mutant_36069,0.08,0.0,0.48,0.56,0.53,89.22078369905955,86.16853211009175,6.0
mutant_3607,0.07,0.0,0.76,0.77,0.8,91.44025078369906,90.18552995391705,6.0
mutant_36070,0.07,0.0,0.62,0.68,0.67,90.72705329153602,88.85219178082191,6.0
mutant_36071,0.07,0.0,0.7,0.72,0.74,91.09546499477534,89.81477064220185,6.0
mutant_36072,0.07,0.0,0.72,0.75,0.76,91.69527690700096,90.89206422018349,6.0
mutant_36073,0.07,0.0,0.72,0.74,0.76,91.49924764890285,90.32977168949772,6.0
mutant_36074,0.07,0.0,0.69,0.73,0.73,91.73611285266452,90.92912037037038,6.0
mutant_36075,0.07,0.0,0.57,0.66,0.62,90.19478578892375,87.90655963302751,6.0
mutant_36076,0.08,0.0,0.67,0.7,0.71,91.08703239289454,90.3959523809524,6.0
mutant_36077,0.07,0.0,0.59,0.65,0.64,89.82497387669795,87.71027272727274,6.0
mutant_36078,0.08,0.0,0.47,0.56,0.52,89.05561128526655,85.61611872146119,6.0
mutant_36079,0.07,0.0,0.69,0.73,0.74,91.77471264367801,91.01617511520736,6.0
mutant_3608,0.08,0.0,0.74,0.76,0.79,91.03796238244507,89.895,6.0
mutant_36080,0.08,0.0,0.7,0.72,0.75,91.38133751306155,90.78076555023924,6.0
mutant_36081,0.07,0.0,0.61,0.68,0.66,89.98223615465005,88.00972727272725,6.0
mutant_36082,0.08,0.0,0.72,0.74,0.76,91.25026123301983,90.29483568075118,6.0
mutant_36083,0.07,0.0,0.63,0.68,0.68,91.06955067920586,90.05127272727273,6.0
mutant_36084,0.07,0.0,0.7,0.73,0.75,91.65717868338571,90.77244239631337,6.0
mutant_36085,0.07,0.0,0.47,0.56,0.53,89.07922675026121,86.17981981981981,6.0
mutant_36086,0.08,0.0,0.64,0.69,0.69,91.14690700104498,90.38981566820277,6.0
mutant_36087,0.08,0.0,0.48,0.57,0.54,89.30341692789975,86.17443438914029,6.0
mutant_36088,0.07,0.0,0.67,0.71,0.72,91.15748171368868,89.78502283105024,6.0
mutant_36089,0.08,0.0,0.59,0.65,0.64,89.99780564263321,88.52232227488152,6.0
mutant_3609,0.08,0.0,0.68,0.72,0.72,90.44501567398125,89.05004672897198,6.0
mutant_36090,0.07,0.0,0.74,0.75,0.78,91.00589341692793,89.54949541284402,6.0
mutant_36091,0.08,0.0,0.73,0.75,0.78,91.132486938349,90.408,6.0
mutant_36092,0.07,0.0,0.57,0.63,0.62,89.83411703239305,87.11419811320755,6.699773493667902
mutant_36093,0.08,0.0,0.65,0.7,0.7,91.18538140020901,90.65487804878049,6.0
mutant_36094,0.08,0.0,0.67,0.71,0.72,90.60795193312426,89.62466346153846,6.0
mutant_36095,0.08,0.0,0.7,0.73,0.74,91.51868338558002,90.73041666666667,6.0
mutant_36096,0.07,0.0,0.69,0.73,0.73,91.53774294670842,90.59314814814815,6.0
mutant_36097,0.08,0.0,0.65,0.69,0.69,91.28799373040744,90.29763033175357,6.0
mutant_36098,0.08,0.0,0.72,0.74,0.76,91.45927899686521,91.07595238095239,6.0
mutant_36099,0.07,0.0,0.71,0.73,0.75,90.8712852664575,89.17414414414417,6.0
mutant_3610,0.08,0.0,0.7,0.72,0.74,91.20833855799387,90.83379807692307,6.0
mutant_36100,0.08,0.0,0.72,0.74,0.76,90.84619644723098,89.75252380952382,6.0
mutant_36101,0.08,0.0,0.57,0.65,0.63,89.89085684430506,88.07027906976745,6.0
mutant_36102,0.08,0.0,0.73,0.75,0.78,91.07874608150466,90.29379629629629,6.0
mutant_36103,0.08,0.0,0.72,0.74,0.76,90.96405433646812,90.16065420560749,6.0
mutant_36104,0.08,0.0,0.68,0.71,0.72,91.29560083594562,90.95304761904761,6.0
mutant_36105,0.08,0.0,0.73,0.75,0.77,91.01320794148387,90.09219626168222,6.0
mutant_36106,0.08,0.0,0.52,0.6,0.57,89.35486938348998,87.04028037383179,6.0
mutant_36107,0.08,0.0,0.71,0.73,0.75,91.19272727272725,90.64490291262135,6.0
mutant_36108,0.07,0.0,0.71,0.74,0.75,91.49650992685467,90.34529680365299,6.0
mutant_36109,0.07,0.0,0.71,0.73,0.75,91.3613166144201,90.14894495412844,6.0
mutant_3611,0.07,0.0,0.56,0.62,0.61,90.36613375130618,88.44538812785389,6.0
mutant_36110,0.07,0.0,0.69,0.72,0.74,91.32486938349001,90.08716894977168,6.0
mutant_36111,0.08,0.0,0.43,0.53,0.49,87.92864158829693,84.70553571428572,6.0
mutant_36112,0.08,0.0,0.43,0.54,0.49,89.0113688610239,85.86319444444445,6.0
mutant_36113,0.08,0.0,0.46,0.56,0.52,89.12993730407521,85.72247663551403,6.0
mutant_36114,0.07,0.0,0.42,0.53,0.48,88.63159874608155,86.2808606557377,6.0
mutant_36115,0.07,0.0,0.56,0.64,0.61,89.41018808777432,86.41904761904762,6.0
mutant_36116,0.07,0.0,0.54,0.62,0.59,89.49764890282137,86.68484018264841,6.0
mutant_36117,0.07,0.0,0.72,0.74,0.76,91.49742946708463,90.60566820276497,6.0
mutant_36118,0.07,0.0,0.64,0.69,0.69,90.78185997910128,89.22905660377357,6.0
mutant_36119,0.07,0.0,0.66,0.71,0.71,90.95289446185988,89.8315238095238,6.0
mutant_3612,0.07,0.0,0.69,0.73,0.73,91.6314420062696,90.71928909952607,6.0
mutant_36120,0.07,0.0,0.66,0.71,0.71,90.21245559038681,88.11948598130842,6.0
mutant_36121,0.07,0.0,0.67,0.72,0.72,90.11047021943577,88.31497695852535,6.0
mutant_36122,0.07,0.0,0.49,0.57,0.54,89.13714733542322,86.19884792626729,6.0
mutant_36123,0.08,0.0,0.67,0.71,0.71,91.31632183908043,90.6972380952381,6.0
mutant_36124,0.07,0.0,0.71,0.74,0.76,91.59138975966567,90.98786046511627,6.0
mutant_36125,0.07,0.0,0.65,0.69,0.69,90.90840125391821,89.80303738317757,6.0
mutant_36126,0.08,0.0,0.65,0.69,0.7,91.09879832810874,90.60866666666666,6.0
mutant_36127,0.07,0.0,0.72,0.75,0.76,91.83733542319749,91.37089622641508,6.0
mutant_36128,0.07,0.0,0.71,0.74,0.75,91.40910135841179,90.52866359447005,6.0
mutant_36129,0.07,0.0,0.49,0.58,0.54,89.20868338558016,86.31415094339621,6.0
mutant_3613,0.08,0.0,0.77,0.78,0.81,91.70659352142107,90.96322580645163,6.0
mutant_36130,0.07,0.0,0.68,0.71,0.72,90.88135841170332,89.34400000000001,6.0
mutant_36131,0.07,0.0,0.68,0.71,0.73,91.04434691745037,89.54308755760368,6.0
mutant_36132,0.08,0.0,0.72,0.73,0.76,90.95272727272737,90.14437209302326,6.0
mutant_36133,0.08,0.0,0.73,0.75,0.77,91.36750261233017,90.14384259259259,6.0
mutant_36134,0.08,0.0,0.73,0.75,0.77,91.6446499477534,91.32976190476191,6.0
mutant_36135,0.07,0.0,0.53,0.6,0.58,90.01234064785785,87.28904109589041,6.0
mutant_36136,0.07,0.0,0.73,0.75,0.77,90.91504702194348,89.32101851851851,6.0
mutant_36137,0.07,0.0,0.73,0.75,0.77,91.44134796238248,90.2347906976744,6.0
mutant_36138,0.08,0.0,0.59,0.66,0.65,89.63091954022991,87.39103773584907,6.0
mutant_36139,0.07,0.0,0.73,0.75,0.77,90.66576802507848,88.93429223744293,6.0
mutant_3614,0.07,0.0,0.64,0.69,0.69,90.84998955067933,89.29995454545454,6.0
mutant_36140,0.07,0.0,0.73,0.74,0.77,91.42053291536045,90.35858490566038,6.0
mutant_36141,0.07,0.0,0.73,0.75,0.77,91.88833855799373,91.40009478672985,6.0
mutant_36142,0.07,0.0,0.65,0.7,0.7,89.9119017763844,88.24837209302326,6.0
mutant_36143,0.07,0.0,0.5,0.58,0.55,89.31455590386622,86.6175462962963,6.0
mutant_36144,0.08,0.0,0.67,0.71,0.72,90.87563218390818,90.05137440758293,6.146215874422704
mutant_36145,0.08,0.0,0.52,0.61,0.58,89.48104493207957,87.44359813084112,6.250991722706558
mutant_36146,0.07,0.0,0.53,0.61,0.58,89.48114942528737,86.82597285067874,6.0
mutant_36147,0.08,0.0,0.67,0.72,0.72,91.10833855799362,90.63235576923077,6.0
mutant_36148,0.07,0.0,0.55,0.62,0.6,89.46275862068978,86.48668202764978,6.0
mutant_36149,0.08,0.0,0.58,0.65,0.63,90.02609195402297,87.62676056338029,6.0
mutant_3615,0.08,0.0,0.7,0.73,0.74,90.74732497387662,89.76778846153846,6.0
mutant_36150,0.08,0.0,0.68,0.72,0.73,91.14788923719966,90.24587677725117,7.108815813205882
mutant_36151,0.07,0.0,0.69,0.72,0.73,91.25375130616504,90.480663507109,6.0
mutant_36152,0.08,0.0,0.71,0.73,0.75,91.20968652037608,90.26808411214955,6.0
mutant_36153,0.08,0.0,0.67,0.71,0.72,91.32999999999994,90.70490566037736,6.0
mutant_36154,0.07,0.0,0.68,0.72,0.73,91.21219435736688,90.41009478672986,6.0
mutant_36155,0.07,0.0,0.72,0.73,0.76,91.2586415882968,90.09586046511629,6.0
mutant_36156,0.07,0.0,0.67,0.71,0.72,90.9133124346917,89.14433179723503,6.0
mutant_36157,0.08,0.0,0.63,0.68,0.68,90.90719958202733,90.24086124401914,6.0
mutant_36158,0.07,0.0,0.66,0.7,0.7,90.03686520376168,87.5810138248848,6.0
mutant_36159,0.08,0.0,0.59,0.66,0.64,89.59645768025078,87.52822966507178,6.0
mutant_3616,0.08,0.0,0.78,0.79,0.82,91.8022570532916,91.02755760368663,6.0
mutant_36160,0.07,0.0,0.7,0.74,0.75,91.50985370950873,90.76483720930231,6.0
mutant_36161,0.08,0.0,0.64,0.69,0.69,89.82552769070023,87.78355450236968,6.0
mutant_36162,0.08,0.0,0.74,0.75,0.78,90.9789759665623,89.46101851851851,6.0
mutant_36163,0.07,0.0,0.41,0.53,0.47,88.86165099268551,85.54693023255813,6.0
mutant_36164,0.07,0.0,0.42,0.53,0.48,88.95012539184953,85.95215246636772,6.0
mutant_36165,0.08,0.0,0.42,0.53,0.48,89.08577847439912,86.34324200913241,6.0
mutant_36166,0.08,0.0,0.42,0.53,0.48,88.9742424242424,85.76271889400923,6.0
mutant_36167,0.07,0.0,0.45,0.55,0.5,88.49621734587251,85.34045248868777,6.0
mutant_36168,0.08,0.0,0.42,0.53,0.48,88.86642633228833,86.0233014354067,6.0
mutant_36169,0.08,0.0,0.47,0.58,0.53,88.882643678161,86.4254298642534,6.0
mutant_3617,0.08,0.0,0.78,0.78,0.82,91.988672936259,91.67942857142857,6.0
mutant_36170,0.07,0.0,0.44,0.55,0.5,88.87642633228845,86.2113215859031,6.0
mutant_36171,0.07,0.0,0.45,0.56,0.51,88.60377220480672,85.7831111111111,6.0
mutant_36172,0.07,0.0,0.43,0.54,0.49,88.68776384535,86.02638211382114,6.0
mutant_36173,0.07,0.0,0.6,0.65,0.64,90.08169278996868,87.95554545454546,6.0
mutant_36174,0.07,0.0,0.49,0.58,0.55,89.49935214211078,86.82366071428571,6.0
mutant_36175,0.07,0.0,0.43,0.53,0.49,89.09980146290486,86.32859090909092,6.0
mutant_36176,0.07,0.0,0.42,0.54,0.48,88.72341692789973,85.98692622950819,6.0
mutant_36177,0.08,0.0,0.43,0.54,0.49,88.78087774294671,85.53949074074073,6.0
mutant_36178,0.07,0.0,0.45,0.55,0.5,88.77807732497382,85.41328888888889,6.0
mutant_36179,0.08,0.0,0.43,0.54,0.49,88.7219122257053,85.87990566037736,6.0
mutant_3618,0.08,0.0,0.77,0.78,0.81,91.77035527690698,91.28070754716983,6.0
mutant_36180,0.07,0.0,0.72,0.74,0.76,91.21101358411698,90.13373271889401,6.0
mutant_36181,0.08,0.0,0.52,0.61,0.58,89.31680250783698,87.24967441860466,6.0
mutant_36182,0.07,0.0,0.61,0.67,0.66,90.51629049111799,88.70186363636364,6.0
mutant_36183,0.07,0.0,0.67,0.71,0.71,90.89640543364678,89.57873239436621,6.0
mutant_36184,0.08,0.0,0.68,0.72,0.73,90.1131765935213,88.55253588516746,6.0
mutant_36185,0.07,0.0,0.72,0.74,0.76,90.7257575757577,89.0779534883721,6.040844335871077
mutant_36186,0.08,0.0,0.66,0.71,0.71,90.0854545454545,88.45441314553992,6.0
mutant_36187,0.08,0.0,0.65,0.69,0.7,90.37984326018812,89.69570731707319,6.0
mutant_36188,0.07,0.0,0.72,0.74,0.76,91.06949843260196,90.04286384976524,6.0
mutant_36189,0.08,0.0,0.7,0.72,0.74,91.13607105538148,90.19009615384616,6.273055141037793
mutant_3619,0.08,0.0,0.77,0.78,0.81,91.51856844305115,90.6425806451613,6.507216161723833
mutant_36190,0.07,0.0,0.64,0.7,0.69,90.95007314524551,89.3472602739726,6.0
mutant_36191,0.07,0.0,0.71,0.74,0.76,91.45967607105541,90.8061009174312,6.0
mutant_36192,0.08,0.0,0.71,0.73,0.76,90.77195402298842,89.9874647887324,6.0
mutant_36193,0.08,0.0,0.7,0.73,0.75,90.68599791013584,89.6818691588785,6.0
mutant_36194,0.07,0.0,0.72,0.74,0.76,91.47890282131671,90.16004524886878,6.954299736673163
mutant_36195,0.08,0.0,0.64,0.69,0.69,90.79532915360502,90.16456730769231,6.0
mutant_36196,0.08,0.0,0.72,0.73,0.76,90.91780564263324,89.81469767441862,6.0
mutant_36197,0.08,0.0,0.7,0.72,0.74,91.08202716823403,90.55528846153847,6.0
mutant_36198,0.08,0.0,0.72,0.73,0.76,90.84987460815047,90.0005633802817,6.0
mutant_36199,0.07,0.0,0.69,0.73,0.74,90.70448275862074,89.5990047393365,6.0
mutant_3620,0.07,0.0,0.43,0.53,0.48,88.40831765935215,85.00497695852533,6.0
mutant_36200,0.08,0.0,0.74,0.75,0.78,91.01059561128537,90.33358139534884,6.0
mutant_36201,0.07,0.0,0.66,0.7,0.7,91.02921630094043,89.92588235294117,6.0
mutant_36202,0.07,0.0,0.66,0.7,0.71,91.07731452455587,90.03288288288287,6.0
mutant_36203,0.08,0.0,0.65,0.69,0.7,90.92948798328116,90.50748815165876,6.0
mutant_36204,0.08,0.0,0.67,0.71,0.72,91.21161964472313,90.97657004830918,6.0
mutant_36205,0.07,0.0,0.65,0.69,0.69,91.01105538140033,89.88886877828055,6.0
mutant_36206,0.08,0.0,0.68,0.72,0.73,90.66540229885048,90.1366019417476,6.0
mutant_36207,0.08,0.0,0.67,0.71,0.72,90.40002089864154,90.22281407035177,6.0
mutant_36208,0.07,0.0,0.7,0.73,0.74,91.13508881922665,89.51697247706424,6.0
mutant_36209,0.08,0.0,0.7,0.74,0.75,91.41755485893414,90.9002857142857,6.0
mutant_3621,0.07,0.0,0.44,0.55,0.5,89.03951933124343,86.3607305936073,6.0
mutant_36210,0.08,0.0,0.72,0.74,0.76,90.86891327063734,89.98051162790698,6.0
mutant_36211,0.07,0.0,0.72,0.74,0.76,91.44350052246605,90.24118721461187,6.0
